customer_id,age,gender,income,product_importance,cost_of_product,discount_offered,customer_rating,target,joining_date,random_noise,constant_feature,feature_corr
489,26,Male,49847.10832328688,high,505.0,6.0,4.0,0,2020-05-28,0.5469610954632903,1,51.26585918803666
490,29,Female,12417.068580196934,low,331.0,29.0,3.0,0,2020-08-14,0.06884573128385278,1,56.590355658004036
491,18,Male,25624.846665040684,medium,632.0,6.0,4.0,0,2020-08-01,2.10367310306172,1,40.969939907173305
492,18,Male,15106.223270096287,medium,918.0,2.0,1.0,0,2020-12-25,0.5963970691176537,1,38.50523143923911
493,64,Male,21331.301494733918,low,649.0,0.0,5.0,0,2020-05-30,-0.4879933162072253,1,125.69965587937122
494,51,Male,1298089.6096581959,low,,35.0,5.0,0,2020-07-10,0.8209668843684006,1,102.69327239313168
495,49,Male,25865.843866827363,low,604.0,24.0,2.0,0,2020-02-09,-1.6376049174566718,1,100.91605055112865
496,65,Male,27199.67699739051,low,,36.0,,0,2020-08-29,0.1196002626671043,1,127.007601691848
497,42,Male,49358.02445242966,low,278.0,0.0,5.0,0,2020-05-17,0.3191602900919905,1,84.15396628281431
498,57,Male,27633.032084712733,high,231.0,14.0,1.0,0,2020-12-10,0.1310207620786982,1,114.24814545143899
499,62,Male,19495.163387070563,low,922.0,36.0,3.0,0,2020-06-28,-0.3337788708388873,1,121.45101423500195
500,18,Male,35669.226175967386,medium,554.0,12.0,3.0,0,2020-07-18,-1.0122733568370152,1,36.75910060922446
362,38,Male,30346.043654218684,medium,309.0,56.0,5.0,0,2020-08-19,-0.15556569452183558,1,73.95001537236247
74,46,Male,51442.92317306642,medium,859.0,50.0,2.0,0,2020-10-22,1.2865973693976245,1,91.54422403689867
375,61,Male,42561.14525400628,high,241.0,53.0,2.0,0,2020-04-11,-0.18138540310928583,1,122.28561878488517
156,30,Male,24436.760211188503,low,376.0,27.0,5.0,0,2020-02-25,0.7800702973910638,1,58.61449028460392
105,26,Male,8774.129879044016,medium,807.0,4.0,1.0,0,2020-08-22,2.3502058000057215,1,49.02170716420174
